gene	log2FoldChange	pvalue	padj
TEX10	0.00418163163091324	0.968047492372094	0.983410278772352
GARNL3	-0.347735169195468	0.157746359206063	0.34429974040757
MRPL50	0.149977632360555	0.286059892139907	0.509109665843136
DPM2	0.174104046369936	0.148724696702489	0.33069474672036
TSTD2	-0.375114959535402	0.0026077858084893	0.0135742206601242
GABBR2	0.643090953739711	0.0359626211316279	0.115298750802129
PSMB7	-0.172491661283562	0.0340578691906113	0.110432014128464
TRMO	-0.134664027319993	0.394664513419964	0.615199420474067
RABEPK	-0.0081356085424634	0.944419798888966	0.973487350122127
GOLGA1	-0.0824907101714157	0.393802718190057	0.614415129432737
XPA	-0.14365311369066	0.334537642463206	0.558214434144773
NCBP1	-0.228902210570075	0.0390219902370913	0.122322918178091
ANP32B	0.0920077193190278	0.351453247544892	0.573900148936559
PDCL	0.020324826501313	0.889808540437266	0.947432591340359
RPL35	-0.0627489666487574	0.54249534454147	0.739670429973504
ARPC5L	-0.0113602429526763	0.919155802877649	0.962479229065987
ENPP2	-1.02858367049461	2.51189564832568e-13	7.59380531487947e-12
DSCC1	0.0162520211871538	0.964926371617404	0.982319894195915
DERL1	0.306819457935568	0.000977247799581675	0.0058650083978008
MYC	0.819042930239655	1.6701254277064e-13	5.1294808454935e-12
CCN3	-2.41445590322414	5.94153621928634e-44	1.34715596219054e-41
IL33	-0.26663315608055	0.0424514329940134	0.130668036314973
DMAC1	0.106653549629389	0.387726761891151	0.608468589640394
RANBP6	-0.112346158460504	0.371526219793986	0.593103257070167
POLR1E	-0.187008334853127	0.138948170240325	0.315137229886045
PLAA	-0.0518447438160773	0.63699015727933	0.808839683856148
IL11RA	-0.216718661081786	0.0966583708448842	0.240684483497473
UBAP2	0.0200502601836429	0.865940907542845	0.937175782983866
APTX	-0.124367121084199	0.319030200912795	0.543214537567474
RNF38	0.223199955472615	0.0650732455984923	0.181231810086263
TLN1	0.541320133049212	1.97016910010459e-08	3.22121603238733e-07
DNAJB5	-0.265736333757338	0.0533682490990244	0.155868851034052
SPAG8	-0.560306289256845	0.0604294118223431	0.171111234431017
DCTN3	-0.15617613930377	0.164873071978097	0.355464148447385
CD72	-0.127650419137169	0.598791835815775	0.782984693801003
TMEM8B	0.0603301452375197	0.566336106994857	0.759163465973405
GRHPR	0.131464700120162	0.1646315197433	0.355253851840755
ALDH1B1	0.901832564737405	7.76869338270647e-07	9.55927490619061e-06
HINT2	-0.109587091027988	0.547041127739921	0.742912015105619
ARHGEF39	0.144942076503185	0.630112200101657	0.805117908586009
DENND4C	0.0655820720843976	0.57329286629455	0.763895578875192
RPS6	-0.0819468375315147	0.378939580733136	0.599845015990092
CNPY3	0.00746547510647763	0.94501308124763	0.973608134107777
FOXP4	0.153138454227667	0.216454602998165	0.425025097940105
PPIL1	-0.125232395854861	0.447128827208086	0.662932229819625
KLC4	-0.263919897354059	0.0584525116140069	0.166707514625372
KIF13A	0.158699071678049	0.0328160974228101	0.107285536485345
ZSCAN9	-0.255852048972933	0.173770459426455	0.369238277761451
PIM1	-0.826232761984136	1.69543199778943e-09	3.19171801488613e-08
GMPR	0.263246218025683	0.176722936904453	0.373350814085071
CMTR1	0.0500346827444507	0.589225861889263	0.776601499282669
TFAP2A	-0.956775529513956	0.000285575479301105	0.00201142199171513
YIPF3	0.0758174647883503	0.324085077075473	0.548232965769564
TMEM14B	0.0571720739908724	0.611452019048954	0.79212592546992
TMEM63B	-0.251164271377663	0.0441564374125011	0.134946273939731
FRS3	0.0562557179201765	0.785249560673339	0.895817811798856
TJAP1	0.0621915753615984	0.528456270292207	0.729024688887914
KIAA0319	-0.623658604748436	0.0932568630330985	0.23478679200593
IRF4	0.938474404828973	6.56245940059792e-05	0.000539626661538233
SLC22A23	-1.29320136100225	5.49575188303414e-13	1.58380378565646e-11
TUBB2A	0.0359463544816106	0.89150990248449	0.948147870352891
LRRC1	0.632806163609347	0.000723261196635643	0.00454040762611089
FOXF2	-0.734255878753225	5.31646312538464e-08	8.15614213603785e-07
BPHL	-0.328526418901879	0.0738622203276497	0.198019077205999
RIPK1	0.0507993411052676	0.579377556083837	0.769276882509525
TUBB2B	-0.0578176069424054	0.72159426925678	0.860910039727697
UQCC2	-0.387168418917726	0.0106191310049783	0.043738219285186
HMGA1	-0.461811509231404	2.6637087202196e-05	0.000241582712049093
TCF19	-0.404669711323726	0.0141904539026189	0.0552496005733785
FLOT1	0.199748890945371	0.0130095165886859	0.0514441463873708
IER3	-1.1846411842397	1.95376925558307e-09	3.64687825454961e-08
MDC1	-0.0652219965943133	0.561957467866598	0.755252810283055
PGBD1	-0.0116810336100024	0.93909894379937	0.970964828024322
ATAT1	-0.756317200130577	1.02470853729388e-06	1.23044830436114e-05
TPMT	-0.357786493452742	0.0210526313645292	0.07555620818862
RNF144B	1.93107920991351	1.93825338017416e-19	1.08669056783728e-17
NRM	-0.524709145852916	0.00172835221944944	0.009545505562862
MTCH1	-0.0914553374152365	0.220338001580749	0.430239527402734
VARS2	0.155852757247015	0.211806802577741	0.419406254510059
TAF8	0.0999641707593	0.406430816241223	0.626031009131953
FAM8A1	0.0833363561950939	0.459073077209455	0.672940549953924
C6orf52	-0.267375880924135	0.489494337049662	0.698038859463606
CPEB2	0.239830059272027	0.0362085469700757	0.115774238321159
FHDC1	-0.0752597843797845	0.733520987045347	0.867675769324739
TLR2	-0.321919222714261	0.312872672581586	0.53720434038428
MGARP	0.461062437644298	0.0827034208968439	0.214799089499495
MYO7A	0.424686848918254	0.312975244164656	0.537235839961107
FCHSD2	0.224216089030798	0.0495475022978826	0.147504033680007
ARRB1	-0.232869213593107	0.100397848777528	0.247947145995823
THAP12	0.0297842386641664	0.761262224267574	0.883089381819085
ANKRD42	-0.0490389242198104	0.695340108913158	0.845147516284578
IL18BP	-0.161015418588595	0.460147977587212	0.674003564358696
NUMA1	-0.260576151212152	0.00465873582355595	0.022176100317254
CCDC90B	-0.264670964021245	0.00537483832613316	0.0250058108968983
SYTL2	-0.62066267945945	0.0122306914311064	0.049164899393428
RAB30	-0.111449216980232	0.29940965140669	0.524102861647178
CREBZF	0.0379838438776839	0.69185891069918	0.843380825834912
LRRC32	-0.14831088051308	0.10666215488269	0.259592281607153
PRCP	0.10654319958184	0.269149445407657	0.489587794867303
NARS2	-0.136452864108084	0.379141078346656	0.600040766367147
RNF121	-0.13002438405403	0.270665942393752	0.49111913543672
MRPL15	0.376575142593808	0.00143879439115325	0.00818271188594644
TTPA	0.476189068371076	0.0898905847589136	0.228701821091243
GGH	0.382062617880898	0.00423670727481378	0.0204257513330453
SULF1	0.29782925412647	0.00427794596417082	0.0205870092339909
TGS1	-0.0189013664221235	0.879624026329978	0.943672227529112
SDCBP	-0.227885837679641	0.0328916435334459	0.107486935141727
NEK1	-0.180137853481511	0.119689318557265	0.283336390836159
DDX60	-0.249432948925148	0.048383761501256	0.144794416697664
SORL1	-0.971384810661931	0.0109393808938032	0.0448572804842175
BUD13	-0.285929136450377	0.0528973048759446	0.154992521204355
TRPC6	1.87284562324371	3.5669548906491e-38	5.85056494723701e-36
MMP7	1.27739059947041	0.000383984306943575	0.00259888939616156
CFAP300	0.0471084578035781	0.811267625263231	0.910060066668707
DCUN1D5	0.176440144053728	0.152788035104853	0.337104454099402
YAP1	0.338376385177582	8.81510584304372e-05	0.000703474647453665
TRIM29	0.402123394643117	0.194202543861363	0.395931692843723
SLC37A4	-0.223827932949484	0.14331009990886	0.322123343860695
POU2F3	-0.0367817752395252	0.873160093160295	0.940373171021614
RDX	-0.0261834910059811	0.777930897188914	0.891445529181836
PPP2R1B	0.0257307331185239	0.869091388487838	0.938416627754429
FDX1	0.0689647397203174	0.626446384889477	0.802538459678102
C11orf1	-0.140581812441708	0.438947534850031	0.656455927548479
ARHGAP20	-0.441671672720683	0.00194791287066653	0.0105936228006831
CASP1	-0.657009804918409	2.82035619822735e-06	3.14647263851442e-05
ALKBH8	0.0805245597553046	0.604839843197285	0.787154613186101
MAP2K5	0.0837811410579712	0.510304338450503	0.716042254298312
SQOR	1.00437167772441	3.46947529496598e-19	1.86384564800646e-17
CTDSPL2	-0.0633615827157903	0.610046895038899	0.791059968688792
SLTM	0.0454528545108893	0.673056448485072	0.832411971611155
THBS1	1.66061497735638	6.23299374622324e-11	1.37286139398957e-09
MAPKBP1	0.230229610176229	0.0354705641552249	0.114109048842913
NUSAP1	0.152202026693155	0.420525156897135	0.640424424045835
NDUFAF1	0.245536836535078	0.0941558423030942	0.236547951218691
KIF23	0.223463957781917	0.237054186387129	0.450182240731362
ITGA11	-1.65145563603876	6.11655419432127e-36	9.33713193743023e-34
KNL1	0.0658910279164025	0.829915387457117	0.918764661722828
HAUS2	-0.090896134075614	0.430663391858158	0.64951268469814
RTF1	-0.0475261765224289	0.554692285404856	0.748810756997824
PARP6	0.0642271047928612	0.550672319717083	0.745535701500457
RPLP1	0.0358809993196992	0.703949005496366	0.849987138126946
PAQR5	-0.00597711967909614	0.976237653588976	0.987771946012905
LRRC49	-0.626547185974717	1.81442979392739e-06	2.08767750468451e-05
TUBGCP4	-0.191280334382968	0.0797719456082225	0.20931311391892
RMDN3	0.173565925880341	0.0857867499942225	0.220259802066765
ITPKA	-0.509960336967761	0.155909378563313	0.341693077283463
UACA	-0.447228315139273	5.25998763689014e-06	5.57761275003935e-05
SMAD6	-0.114688612353467	0.459387278978912	0.673337110685128
PLCB2	-0.343372519186494	0.283960690482074	0.506549337712902
TMEM62	0.365948497165568	0.0299203564137295	0.0997215856435108
ADAM10	0.0548154612488822	0.542318579350497	0.739625639666162
DUOX1	-0.0496899111512855	0.88240251715294	0.944726902076507
SLC28A2	-0.0545671638501397	0.876800187024873	0.942209525234596
STRA6	-0.0635685133884404	0.500393796551232	0.707945101501824
CYP19A1	1.00214908580081	0.000122402000570332	0.000944541563960649
ZNF280D	-0.0976960144925643	0.353569832215038	0.575770352764736
SEMA6D	-1.25735901663616	3.35856784813694e-10	6.87681262716803e-09
RSL24D1	0.0870046986714429	0.357493143258256	0.579338793646815
SPTBN5	0.291003848456276	0.407664332819418	0.626791197299591
GCHFR	1.22567921433966	4.40216385544622e-10	8.87223036905489e-09
BCAR3	0.0824531160328659	0.424796405638629	0.644213730908801
TTLL7	-0.185698640603078	0.109776379672753	0.2654536106955
FNBP1L	0.406385426382999	0.00100865633001977	0.00602536353980817
KYAT3	0.0670467979673447	0.53733747337814	0.736415036848369
GTF2B	0.063440468588638	0.608729562997859	0.790348833877978
RABGGTB	0.117303337292781	0.330681242549812	0.554600608901664
IFI44L	1.53570709969383	2.554209921819e-09	4.68819149697683e-08
GIPC2	1.13578918222692	0.000903009911582799	0.00548801059141659
ARHGAP29	1.12603301378432	7.91426983373816e-23	5.7830432368045e-21
IFI44	-0.809221272683138	1.3211575474507e-07	1.87220653185615e-06
SLC44A5	-0.223389632934899	0.38310786382204	0.603839403435721
CLCA2	-0.62905815004536	7.96704975261407e-05	0.000640771899247802
DBT	0.165748611701918	0.124425679927775	0.291239582985644
RTCA	0.171280436087222	0.0977322351984561	0.242763912081488
IFT172	-0.358255984478749	0.00115125964463961	0.0067414056973238
SELENOI	0.0575553022163641	0.666719413962123	0.828422144868105
CGREF1	0.621614807321656	0.000145918448753916	0.00110608192865677
HADHB	0.189810142352315	0.062297169895841	0.175209369838394
KHK	0.704646208656584	0.0320026607413044	0.105049398192342
ADCY3	0.494583681012528	8.4218909193672e-06	8.60495123888691e-05
PPM1B	0.741659653471353	1.13467314278217e-09	2.18953573409456e-08
PNPT1	0.187280341990742	0.129401571974923	0.299207174071589
DYNC2LI1	0.282993030961888	0.0246929710037992	0.085921062274109
LHCGR	0.875740605785581	0.0126536767713322	0.0505033363863317
THUMPD2	-0.319472569100187	0.062073081266158	0.174770410329004
CYP1B1	0.0667386767854829	0.693304388537921	0.84400845341316
RAB1A	0.173422103314331	0.0229086298321116	0.0808065098951035
ACTR2	0.283756367802742	0.00207370756584521	0.0112065977042417
PREB	1.07545290860309	5.5820773577238e-25	4.91796964007918e-23
SLC5A6	1.16508970022483	2.77443466295366e-19	1.51688771749715e-17
PREPL	-0.662010912599564	1.84319109359769e-12	4.92518549065669e-11
EMILIN1	0.226327418138029	0.0137661577104113	0.0540004295485394
FBXO11	-0.0424382136103516	0.680046906223038	0.836888173740239
ATRAID	0.0275213265569586	0.795079156100562	0.901428813056729
CENPO	-0.480841336823688	0.0168675074139145	0.0631913515252076
LRPPRC	-0.155815733777056	0.0664790361295473	0.183752918437677
DTNB	-0.519532145256419	0.0108438447099999	0.0445247397440154
ACTR1A	0.155800572884243	0.0689392348106869	0.188458355019711
MFSD13A	0.00643973777478069	0.981003068034419	0.989582613159842
MYOF	0.286298901675673	0.00235822226331966	0.0125074203150542
LOXL4	-0.0988516482050062	0.346714542157971	0.569109423080123
STAMBPL1	-0.369521386773851	0.0593004617956877	0.168595707166866
CH25H	-1.31560539047962	5.11717851098587e-06	5.44866424602073e-05
ATAD1	0.13815607440169	0.114232951935224	0.273740076614437
KIF11	-0.528054239846685	0.00205996735165036	0.0111362470644268
CUZD1	-0.113246378056022	0.782620371431365	0.894434279664445
TACC2	-0.0695939749955144	0.711609422301829	0.855551627655146
DUSP5	1.18340387802303	4.60336279099605e-16	1.80597067459484e-14
CALHM2	0.089783772151692	0.386504447440586	0.607516114857678
ARL3	0.0377771793747375	0.728147509636406	0.864256498868634
CEP55	0.102944013534172	0.723899558281639	0.862424379716972
KIF20B	-0.377940368230534	0.0286849276353057	0.0967543675959622
ENTPD1	-0.360491816077907	0.000515358884755769	0.00336972149498068
EXOC6	0.236144388489473	0.19331263938037	0.395235036828435
PLCE1	0.426186955454698	0.000718668603467392	0.00451341447179644
RBP4	0.349326252602764	0.400879222493409	0.62037095778414
DBR1	0.00580493908394307	0.967911622697235	0.983410278772352
DNAJC13	-0.00513130675728651	0.951813396121704	0.977207988762668
ANXA7	-0.0439352884056398	0.62793561676222	0.803911927197534
FAM149B1	-0.222431461272365	0.0301633261146004	0.10035782521254
ASCC1	-0.0795564768713785	0.497951705791642	0.705710028485664
ZNF365	-0.934196510717317	1.27142205333455e-05	0.000123989786327084
ADAMTS14	-2.3726905467648	2.94020698518942e-49	8.5532285467265e-47
RPS24	-0.0708177318837037	0.430980128984553	0.649700306353595
TET1	-0.215888752968219	0.353685368467688	0.575770352764736
DNA2	-0.168766403219099	0.481701662834543	0.692285415880663
MYPN	-0.390189615512328	0.324633508674068	0.548575124587547
AOX1	1.32279523391049	5.82585674851399e-08	8.87579637831904e-07
ATIC	0.103492769366311	0.286355819328372	0.509407409992481
SMARCAL1	-0.282816671741187	0.00417600369337194	0.0201962437090365
BARD1	0.220685249130067	0.308867350523658	0.533406525899621
STAT4	-0.116032727156585	0.692305355507002	0.843563978064344
MSTN	1.09371955628788	0.000159229995761585	0.00119756491446445
CARF	-0.560751987020491	2.89652864883558e-05	0.000259945743351263
ASNSD1	0.197472426638301	0.0586332371485921	0.167130199733221
METTL5	0.44224634443117	0.00139276742046018	0.00795027326495928
SSB	0.790559886780242	2.9593635827081e-18	1.43935229394932e-16
NAB1	-0.430775318277672	0.000282892001224265	0.00199434333556274
CDK15	-0.366063728053604	0.112810821388192	0.271386681879099
PPIG	-0.118505721921742	0.223700759285034	0.434203413094004
FASTKD1	-0.0651589936548393	0.659871294827124	0.824010785079782
MDH1B	-0.746793766464741	0.0186939513942275	0.068559310798335
HECW2	-0.0879249095653381	0.700056607856406	0.847810288267227
IDH1	-0.0496965097027005	0.559886148450858	0.753454188427628
OLA1	-0.12663874246745	0.152000028426766	0.335642682660186
CIR1	-0.201938571845523	0.0613403119629879	0.173181638865656
ITPRID2	-0.123700577918847	0.194210176611686	0.395931692843723
CHRNA1	-0.224163340883757	0.489071750890946	0.69780753796378
FAM117B	-0.271909758283303	0.151558814045039	0.334929451607561
WDR12	-0.0751439727401129	0.533841017467447	0.733187315812676
ABI2	-0.24498334218771	0.0129633401172835	0.0513141920226641
ITGAV	0.120321140510744	0.193362166480535	0.395235036828435
SLC40A1	0.212863489289395	0.251974539537944	0.468460563197399
SLC35A5	0.305243691725377	0.0010074336201897	0.00602039207600186
SLC49A4	0.205298011527359	0.165577060618769	0.356744986112378
SENP7	-0.735313363315436	4.41199302546087e-09	7.90059331783457e-08
CCDC54	1.21086418061581	0.00131549635509605	0.00757085584280361
COX17	0.111165547765033	0.502637044480724	0.709587442585402
PARP9	-0.505073799758813	1.79212367428582e-07	2.47589272492284e-06
MNS1	-0.586556378012554	0.00533295954268033	0.0248484648622077
USP8	0.0498778585416885	0.58477436164868	0.773312557500587
SECISBP2L	0.0492418706605438	0.540478290475402	0.738774344720371
TMOD3	-0.0598043692948346	0.5272792728985	0.728495272653779
SPPL2A	0.193209127020485	0.0697969953393795	0.190465499848239
GLCE	0.9012704378091	3.55771738232677e-21	2.29509985777047e-19
SHF	-0.260780548606845	0.160280333129178	0.348449263421555
APH1B	0.0661870580032455	0.553270568852625	0.747487349331385
INTS14	-0.0103732937548931	0.924859291718256	0.965362100025282
CILP	1.27872769833755	2.46728945256728e-15	9.12246253709407e-14
PARP16	-0.205514594848296	0.170186504553268	0.364182585316069
PPCDC	0.0187129619873671	0.929357630431548	0.967156692165147
SEMA7A	0.189545354568686	0.331740164100647	0.555983809810221
UBL7	0.129387773713121	0.205758186646369	0.411356291715991
ARHGAP24	-0.134231809206429	0.250082565956945	0.46640534679136
FAM13A	0.115017915639488	0.27649080590028	0.498064639019805
HERC3	0.418188110972913	0.00336681590498244	0.0168318961164135
HERC6	-0.387574311503796	0.00887234578294687	0.0378301513499654
HERC5	-0.834209147349768	0.000198940097906599	0.00144887030208972
PCDH10	-0.438641177076149	0.0622960004656099	0.175209369838394
ZGRF1	-0.897601321235604	5.89680461468234e-05	0.000490382597352601
AP1AR	0.183278561765077	0.235310060200759	0.448345342087901
COPS4	-0.136859141786925	0.2463400334891	0.461996184933091
HNRNPD	0.00393294810093136	0.968034519128646	0.983410278772352
PRKG2	-1.54680971170618	3.95354573338739e-15	1.4242001896581e-13
SEC31A	-0.190044031539708	0.00771525736822698	0.033733918860049
FGF5	-0.212081780736773	0.104458655092674	0.255398595657921
GPAT3	1.08223864551499	1.97668317347943e-08	3.22844292041376e-07
FGF2	-0.20126679247244	0.0368217957352065	0.117107744515722
BBS7	0.470502296288763	8.95988975270096e-06	9.10036760257862e-05
KIAA1109	-0.128224861864557	0.156038962097324	0.341879880292246
BMPR1B	0.770065425227916	0.00294009920179344	0.015039963335518
RAP1GDS1	0.105937033309201	0.228736625132262	0.440227348182402
LARP1B	0.307476716147115	0.0200491971879866	0.0726974235631592
PDE5A	-1.16651482980572	9.95478979796662e-39	1.70536610116721e-36
PRDM5	-0.17438671074681	0.229191718101576	0.440792838974062
TRPC3	0.118105707358178	0.774506962883549	0.889555798159239
NAAA	0.574448951892483	0.000422568290985591	0.00282163616735203
NUP54	0.0321904236043869	0.747365491101643	0.875332812352259
BMP2K	-0.582242764298642	0.000467231499240406	0.0030824883420148
G3BP2	0.0202451434264627	0.814202674855838	0.911526155362684
SEPTIN11	0.0871109886490584	0.448977929946028	0.664587339084855
FRAS1	0.339984097024496	0.192767757598456	0.394613358226675
SCARB2	-0.0185233754957732	0.80306368791049	0.905818709503543
CCNG2	-0.0718780751388994	0.605413284503698	0.787502068714926
CNOT6L	0.0557780627533003	0.610577954001759	0.791444294576397
USO1	0.208171122992812	0.0387133120502726	0.121638851679459
CDKL2	-0.31427629745838	0.306712181868116	0.531276083590901
SHROOM3	0.480594667908015	0.00535661165605977	0.024936062352998
ANXA3	0.200369798213218	0.317981380248606	0.541907474375264
PPA2	-0.000562656760757349	0.994328113317415	0.996979310081804
CENPE	-0.316037307258176	0.0608036250814734	0.172076044696431
GSTCD	-0.213787470038618	0.203231262206545	0.407838032109919
INTS12	0.100952595548405	0.51419998686929	0.718835037480233
ENPEP	0.564671202760305	0.0793540089357291	0.208535897353174
CASP6	-0.169203220642152	0.324391215429433	0.54837327842915
LEF1	0.213023377706904	0.305377847423329	0.529742360902788
HADH	0.0129787879327112	0.92295658150023	0.964559382740497
PAPSS1	-0.11023776007225	0.203884707237874	0.408564389939374
SEC24B	0.471720661399918	9.07835071288453e-05	0.000722239480347026
PPP3CA	-0.0196392478872453	0.821190168022952	0.914664072731538
SLC39A8	0.0475793912037581	0.694670935432037	0.844804896867892
MTTP	0.374121111943276	0.310516035150858	0.535082003451115
FBN2	1.84259780109434	1.86914152446052e-31	2.25143937688533e-29
MAPK8IP3	-0.274221745220051	0.00871690282196687	0.0373014731360214
RGS3	-0.104021752656935	0.290177518806492	0.513716498445113
GUCD1	0.156194665923975	0.103843019921169	0.254440130086395
RNF185	0.258134950822142	0.0177146441402113	0.0657180903161161
SHISAL1	-1.36626536944953	3.19081231905344e-11	7.22407405802729e-10
ERP27	1.36941637491655	0.000215959802789823	0.00156249096171445
ETV6	0.135031487294598	0.263141250994099	0.482767219243368
GABARAPL1	0.448284485231306	2.1644351409212e-07	2.96369991143189e-06
KIF21A	-0.237404384245393	0.253700171953843	0.470534013134169
CPNE8	-0.134868555995164	0.36554808270299	0.587519335106568
YARS2	-0.0263754835348482	0.866172648950756	0.937234184961946
FGD4	2.17601020058198	2.71031695201986e-87	3.48230556385352e-84
ALG10	-0.0860052944877702	0.755512947014705	0.87993425767704
SINHCAF	0.380960707758418	0.0263317438248011	0.0902585207405031
AEBP2	-0.268705325974391	0.00712850107483244	0.031537225128197
ETFBKMT	-0.186486188877384	0.362200609741083	0.584010629053151
ETNK1	0.331088842391162	0.0113749592214136	0.0463597994384762
ZCRB1	-0.0998215965248913	0.313647250196514	0.537670876626782
TMEM117	-0.604134698157	8.94033567102125e-05	0.000712362250004164
PRICKLE1	0.102938751511272	0.504710075847776	0.711234800239559
C1RL	0.236449674756422	0.0107462155463564	0.0442062836962974
NDUFA9	0.0921905611317413	0.613035726144891	0.793050029775454
CLSTN3	-0.230890145528137	0.0729534759054895	0.196402425617398
KLRG1	-0.483545035397142	0.208645309135161	0.415190162138088
VAMP1	0.0932409442424066	0.485912942443066	0.69537306037695
TAPBPL	-0.305349069243834	0.0192077071704496	0.0701597794726351
CD27	-0.15505066883534	0.729085231585665	0.864909452333694
RBP5	-0.113502011910544	0.608525078359894	0.790216428716655
PEX5	0.0123953144055153	0.897339064969161	0.951019096921968
PIANP	0.362157287023902	0.0120633362802077	0.0486254951028084
SLC38A4	0.159231276680058	0.481323862787896	0.691939516686599
AMIGO2	0.329277331844153	0.0486191042305286	0.145357639912021
SCAF11	0.0676250149109786	0.470449090228305	0.684166699430121
PPFIA2	0.87014627202363	0.000531639989324742	0.00346735115725685
LLPH	0.33895433758727	0.0210996269402241	0.075672027951704
LRIG3	-0.32113284795544	0.00126032148700209	0.00728868592895659
MARCH9	0.0918552491759523	0.56535607115262	0.758432080834517
INHBE	-1.29801163167813	0.000168287318720357	0.00125588280737196
GLIPR1	-0.0691654036546614	0.605744262972772	0.787733219172925
PHLDA1	-0.98531387724045	1.74652824506734e-33	2.42594346688723e-31
TMEM19	0.663710779846891	5.86739492106565e-06	6.18765354945214e-05
LGR5	0.868244341223205	0.0106142014361394	0.0437332329616242
PTPRQ	-0.101315262064711	0.724438360854142	0.862901008007507
DUSP6	0.037103623886113	0.81583540296091	0.912005878382656
POC1B	0.12764016802257	0.392683833620906	0.613376652261538
TMTC3	-0.0315876690829677	0.779469186397238	0.892591794108186
LUM	-0.879720012975124	1.45203885563459e-19	8.26108305393878e-18
SNRPF	-0.155350295101624	0.297600057378646	0.521942632768055
AMDHD1	-0.265058692682088	0.401438953225421	0.620987837948183
NEDD1	0.0538476770323267	0.627294851934922	0.803358420727023
SYCP3	-0.227158519457518	0.567294832014162	0.759953622932779
GAS2L3	-1.04994123217332	1.48188573930657e-07	2.07329531112783e-06
TMEM132B	-0.392119981541063	0.0688018115788465	0.188149402433958
SLC15A4	0.191910553634363	0.0867744330871651	0.222351372667095
TDG	0.00351193597211474	0.978468585775056	0.988794909357858
RITA1	-0.0506623477951344	0.739196794795005	0.870560757451018
SDSL	-0.759460964868134	0.000567788788865997	0.00366743508451443
MMAB	-0.511614955562069	0.00646297083712322	0.0292175444904885
GLTP	0.186999450123162	0.0577861220949778	0.165194271251206
GIT2	0.497749171519505	6.20618865771977e-07	7.75421529373771e-06
TCHP	0.364828832865357	0.00212208665773255	0.0114086499005205
FAM222A	-0.228545638719063	0.642305552666993	0.813193218181943
NUP58	0.204582782648464	0.0459634625875308	0.139090219072532
MTMR6	-0.00766147608560063	0.944483596910648	0.973487350122127
SLC46A3	-0.144418824072104	0.307882152263405	0.532735527042814
SLC7A1	-0.136077386548753	0.293775960186914	0.517783704029872
LNX2	-0.0580577028969038	0.732634417281343	0.86703695468558
SUOX	-0.256847159493533	0.0697110704908111	0.190264699031214
CCDC65	0.241567815223564	0.417612750889974	0.637049288802329
TARBP2	0.252142937814945	0.0528296466971584	0.154853135508895
ACVRL1	0.830061495715748	3.71204064774042e-19	1.98723064954381e-17
NABP2	0.0270118598672036	0.818233872177504	0.913165510950882
N4BP2L1	0.153922544551571	0.513837887921754	0.718645914003775
SMARCC2	-0.132897550819762	0.120050740916149	0.283854420990907
BRCA2	-0.557347098276635	0.0266227704835687	0.0910334609260729
KANSL2	-0.0490851884842407	0.688856499704249	0.841487097558056
CERS5	0.461012701816881	7.51073747356393e-06	7.74067850049523e-05
MAP3K12	-0.25282956128285	0.00989398694020724	0.0413626601529596
ITGB7	-0.235738732047115	0.447183448167194	0.662949461907865
GALNT6	-0.43340510760568	0.0153560741117603	0.0588590165794524
CSAD	-0.217560792621845	0.0919690766780863	0.232341344293419
LMBR1L	0.268621154172382	0.0089979150184952	0.0382153184482957
C12orf10	0.0108360885995964	0.925590252830942	0.965575384950838
ESYT1	0.0132697993765943	0.871936029778577	0.939754994445769
TMBIM6	0.301625410070587	1.08730177092591e-05	0.000107946031578465
ANKRD52	0.0892203036841554	0.279216047665148	0.501100340228291
ZNF740	0.0312197083493791	0.762132722912153	0.883204437784127
WDFY2	-0.403170600136882	0.0308762882700472	0.102200646747013
HNRNPA1L2	0.21687415622876	0.0255022747620648	0.0881008452344869
LPAR6	0.222112681860845	0.138132468679871	0.313951886615294
ESD	0.073511801025841	0.352764648326206	0.575313388402728
RB1	0.311224830205804	0.000595575753347147	0.00382402457948707
SBNO1	-0.013924972894762	0.872220389837784	0.939754994445769
MORN3	-0.0608282719182899	0.95436493627543	0.977876564147989
SETD1B	0.220645029955977	0.0196333706944573	0.0714606490479562
VPS33A	-0.0166996048699978	0.908027217950249	0.956942646182428
VPS37B	-0.101313506540008	0.381609993440074	0.602423324053833
RHOF	0.415710221626477	0.265576614011885	0.485782445703553
DENR	0.00418954085232299	0.963490358051471	0.981635785398638
DIAPH3	0.5153623152087	0.00156100941061096	0.00879022757224243
RBM26	-0.204082805671896	0.0292281890681625	0.098050435489057
METTL21C	0.197667578204044	0.553837914722681	0.747890625835527
MBNL2	0.496043262401591	5.38283222857359e-08	8.24155981133542e-07
ABHD13	0.340155392133447	0.0112854577432104	0.0460680930592581
RAB20	0.454295527113562	0.0240773972141123	0.0842162682048965
GRTP1	0.325335283988947	0.158240699071921	0.344987994667827
CUL4A	0.152644161047339	0.049205375595154	0.146684112894675
SSTR1	-0.163072277845142	0.384006581705899	0.604823115409292
CDH24	-0.711498202704548	1.44593340777981e-05	0.000139858226356017
REM2	0.0996839727991738	0.885887160191508	0.946134633669045
CBLN3	-0.203739742818629	0.192082434028901	0.393610708115044
TSSK4	-0.313232735715628	0.258162521008088	0.476460348204776
NOVA1	-0.57839501137325	4.28595641417933e-05	0.000368343790378021
TMX1	0.282482402403714	0.0152376490213058	0.0585396903712637
FRMD6	-0.0957143301766833	0.32621416006747	0.550040454934411
