GeneID	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6
51714	1.433800686	0.094018788	-0.004848539	0.02004645	0.418240049	0.394531683
51715	-0.750887533	-0.004328451	0.192228352	0.346041168	0.238867325	-0.218485558
51719	0.34570591	-0.319991122	-0.103393805	0.219581766	0.333264343	0.369779521
51720	-0.277017114	-0.030097012	0.115348538	-0.540371145	-0.020878048	-0.000727454
51725	-0.078812033	0.031646098	0.018586319	0.068078041	0.03267755	0.009396043
51727	0.145316025	-0.289948901	-0.487063889	-0.108887059	0.294734666	0.2179576
51728	0.834269588	0.176535613	0.155854621	0.156725644	0.830782083	0.362389795
51729	0.197569885	0.513308571	0.048022243	0.002649361	0.382063807	-0.280123422
5172	0.002191177	-0.043617467	-0.380264328	0.084170475	0.100620873	-0.051258558
51733	0.007241258	0.017341846	-0.036492812	-0.01414749	-0.065324592	-0.041588759
51734	-0.292412482	0.460515009	0.05692869	1.771959996	0.019103057	0.32679197
51735	0.076694598	-0.274611554	-0.158853799	-0.445692224	-0.05035631	-0.139191641
5173	-0.574273046	-0.091923783	-0.014931251	0.124012636	0.233176604	0.125633273
51741	0.050060116	-1.235595949	-0.437831286	0.515367423	-0.553140779	-0.679902762
51742	0.501790168	-0.302237967	-0.272542897	0.80215661	0.138957664	0.021277289
51744	-0.09409627	-0.023218067	0.245764422	-0.057489369	-0.06080177	-0.00685785
51747	0.011067046	-0.220745136	-0.537636845	-0.364947577	-0.328251248	-0.335990944
51750	-0.164963824	0.015395214	0.028568951	-0.085479844	-0.050071382	-0.046724534
51751	0.869174962	-0.253414899	-0.084250137	-0.302113456	-0.050638954	0.303543759
51752	1.51044072	-0.344323946	0.4946853	0.569698843	0.199914563	0.063391477
51754	-0.713517172	-0.191997675	-0.139021841	-0.448980187	-0.095305167	0.05491252
51755	-0.021354587	0.171565779	0.162855273	0.266349298	0.036813487	-0.026220975
51759	0.301159189	-0.314144069	-0.516474085	-0.52244757	0.167306448	-0.215978899
5175	-0.04171119	-0.85481769	1.082703402	-0.982719742	-0.126586585	0.071953043
51760	0.581931845	1.138097952	-0.592093052	-0.212730591	0.338654587	0.69756007
51761	-0.066462598	0.020402139	0.051292938	1.30652613	-0.156595671	0.04883628
51762	0.182696696	0.141526187	0.234533225	-0.018404911	0.356945008	0.080360378
51763	-0.051067747	0.082581368	-0.079932552	-0.127384636	-0.002134007	-0.048955632
51764	-0.055788798	-0.016642001	0.040195211	0.005605253	0.007399342	-0.012732208
51765	0.549969704	0.3498375	-0.343830002	0.013111346	-0.487556434	-0.175877386
51768	0.11351902	-0.011107431	-0.379516982	-0.198032032	-0.285757724	-0.294528016
5176	-0.14162019	-0.774857349	-0.042084248	-0.862178715	-0.193906061	-1.03916086
51773	-0.017216973	-0.014086609	-0.365597024	-0.172094425	0.188978603	0.312483303
51776	1.654914446	0.436305891	0.472031431	0.232355481	-0.146522539	0.376926205
51778	-0.043906274	-0.057435826	0.000921331	0.010049259	-0.013624489	-0.010487331
51780	-0.311619797	0.01712263	-0.280732044	-0.233679094	-0.014003614	0.374065628
5178	0.003696813	2.061232773	-0.639714825	-0.187308567	-0.337858569	-0.107750121
5179	-0.185319729	-1.114711577	-0.57355983	-0.409194637	-0.611786414	-0.568641839
517	0.177573617	0.013244059	0.058252535	-0.369878785	0.185483184	0.090337157
51805	0.138617167	0.003007698	-0.33501277	0.19673806	-0.079194886	-0.007917294
51806	-0.229991307	-0.272425664	-0.236383292	2.395689355	-0.132593952	0.077529704
51807	-0.020671611	-0.003163062	0.006140008	0.012822041	-0.012246979	0.013425147
51809	1.397718515	0.381051922	-0.423827436	0.702926933	0.041197199	-0.040305252
51816	-0.587565981	-1.35420223	2.545360037	-0.105306926	-0.000280762	0.301657576
5184	0.321187643	-0.114253448	0.162052203	0.08378188	0.13601388	0.09636711
5187	-1.219557566	-0.178536571	-0.298286165	-2.019222593	-0.230395064	-0.238092594
5188	-0.054222261	0.015004827	-0.010834607	-0.012590602	-0.05595058	-0.026571225
5189	0.074110884	0.041528544	-0.298517832	0.055577099	0.009278167	-0.018206576
518	0.854098488	0.328711063	0.11962622	0.400123256	0.119968119	0.239907632
5190	-0.042743356	0.186815355	-0.114339809	-0.077689376	-0.209996871	-0.076982134
5191	0.668697742	0.32574142	-0.550733456	0.121306584	0.254144898	0.203082412
5192	0.038408188	0.108362898	-0.026582304	0.024777897	-0.038165227	0.079020778
5193	0.30129023	-0.085385556	0.063787623	-0.174457571	0.589974065	-0.110307115
5194	0.504491832	0.225373166	0.025304685	0.187384702	0.287760203	-0.035780403
5195	-0.250403819	0.176795167	-0.225011152	-0.027910651	-0.059159688	0.085028111
5196	-0.020869398	-0.007180705	0.003615692	0.004322614	0.003306044	-0.006854384
5197	-0.006551987	-0.004418603	-0.001757914	0.006603485	0.004030371	-0.001647479
5198	-0.144347099	0.146694789	-0.216211467	-0.403568309	0.051694724	-0.34539576
5199	-0.119777802	-0.014216432	0.059014127	-0.091255102	-0.066381968	-0.006438625
51	0.239445934	0.307881537	-0.05403077	0.226871299	-0.065483571	0.007802433
5201	0.033227638	0.061577555	0.026567262	-0.083021927	-0.001136448	0.02366251
5202	0.417554717	0.668146379	0.35849495	2.229820594	0.017533147	-0.067456495
5203	0.204499825	0.091415563	-0.076895248	0.004112861	0.236046882	0.037748377
5204	-0.370210733	-0.152489762	-0.049686059	-1.331294779	-0.169399672	-0.202621435
5207	0.090071305	-0.097240372	0.363446675	0.020338993	0.163553401	0.046691669
5208	-0.156791607	0.013153641	0.058754194	0.348536725	-0.206230558	-0.022885112
5209	1.474370116	0.099437348	-0.507565334	-0.865453555	-0.56688754	-0.626080746
5210	-0.020127106	-0.031987565	0.0774624	-0.212264321	-0.221137466	0.0932002
5211	-0.254325504	-0.042184	0.035575888	0.272791961	-0.078171471	0.144811283
5213	-0.012039752	-0.244625801	0.204159976	-0.813360424	-0.082900265	0.028511035
5214	-1.377395084	0.038266604	0.789213412	-0.425878007	-0.115534422	0.332431927
5216	0.79339746	0.886252404	0.090304992	-0.147863173	-0.122445102	-0.155611882
5217	0.027126653	0.261158296	-0.209408318	0.141505359	0.176818029	0.029042615
5218	-0.293847543	-0.283834726	0.108072911	-0.130265202	-0.372726728	0.021679275
521	0.017847941	0.482096308	0.422382361	0.889697852	0.085714318	-0.041740734
5224	0.001544123	-0.114250851	-0.007261909	-0.133324726	-0.064904983	-0.063649424
5225	-0.131428684	-0.025763593	0.029517036	-0.066735202	-0.011845312	-0.000685894
5226	0.076255202	0.100708779	0.042941618	0.022701755	0.107318845	0.109521549
5228	-0.219841262	-0.048135311	0.056189946	-0.248587223	-0.152907152	0.025034336
5229	0.034961311	0.03452886	0.017366179	-0.041496142	0.043800835	-0.15279473
522	0.010220673	0.020951071	-0.003805775	0.005346648	0.014087628	-0.007264932
5230	1.222311875	0.943470483	0.205077034	0.441977559	0.374108588	0.35211028
5232	-0.060923174	-0.026808706	-0.016575589	-0.015746132	-0.064354728	0.028141499
5236	0.156322795	-0.102349743	-0.162988474	0.1381717	-0.438940798	-0.040816295
5238	0.227312272	0.736824967	0.639429837	0.326948941	0.281926501	-0.023212131
5239	-0.024845953	-0.097827147	-0.057553063	0.127247873	-0.077904331	-0.024567381
523	0.571865017	0.106426255	-0.001034893	0.326418501	0.247296342	-0.095371908
5241	1.096590133	0.8922935	-0.447915964	0.042335303	0.422867276	0.181982254
5243	-0.210495852	-0.556353148	-0.335588529	-0.546679613	-0.843301336	-0.456546586
5244	-0.025384993	0.003475241	0.005456391	-0.028113397	-0.001038345	0.005263822
5245	-0.414857569	0.303577658	-0.212186235	-0.039019071	-0.264027415	0.091645166
5250	0.757366293	-0.180276613	-0.068282983	-0.450133467	-0.17476041	-0.115810479
5251	-0.311101407	-0.00863255	-0.030351022	0.750438173	0.058493217	-0.07679641
5252	-0.87626253	-0.192501556	-0.220908471	-1.170922432	-0.532189932	0.006612789
5253	0.498606161	-0.240764709	-0.264056204	-0.336790569	0.073626244	-0.041518269
5255	0.015517612	0.03519387	0.130913824	0.583697652	0.117468948	0.098785107
5256	-0.135288556	-0.270430634	-0.122148493	1.298944448	0.004730197	-0.149781878
5257	1.08425472	-0.157849898	-0.068648487	0.123164971	-0.305097255	0.193074875
525	0.029830953	0.07880455	0.145494324	0.069159154	0.015163389	0.002363927
5260	-0.032410088	-0.001834282	-0.007895127	0.044366845	-0.064615178	0.046655106
5261	0.099166003	0.192086629	0.030345046	0.280271608	0.292438582	0.199865109
5264	0.386818418	0.285441851	0.178240631	1.242218695	0.291099291	0.086100526
5265	2.2284919	-0.309310886	2.235274344	-0.241908912	0.204101397	-0.621999851
5266	-0.513731545	-0.046730222	0.276423264	-0.076615545	-1.237585807	0.227135709
5267	-0.024928372	0.040180935	0.036673296	-0.128243781	0.00869284	-0.026681188
5268	0.224422948	-1.029929512	-0.66712754	-0.439696122	-1.207651921	-0.857809808
5269	0.393058929	-0.052391353	0.252478961	-0.313290732	-0.084444671	-0.083522971
526	0.380748578	-0.315292944	0.485909558	0.088007287	0.152913967	0.205601114
5270	0.23890587	-1.621208211	-1.461849913	-0.343429373	-0.690217477	-0.65623896
5271	-0.021082654	0.070557912	0.179730706	-0.003663033	0.046089338	-0.037316218
5272	-0.23562708	-0.639726832	0.645574034	-0.266607727	-0.064940963	0.046619708
5273	-0.019922662	-0.004349948	0.012064473	-0.002013008	0.008329917	0.013428816
5274	2.447118726	-0.71746568	-0.894533732	-0.089812797	-0.220870487	-0.40797724
5275	-0.029328089	-0.050740418	0.000757247	-0.005216456	0.004698635	-0.026921112
5276	-0.193394661	0.042952418	-0.001659528	-0.039134929	0.073730133	0.09712239
5277	-0.171365708	0.519106603	-0.399833766	0.654352814	0.16111707	0.436251999
5279	0.838998815	-0.148597188	-0.1273589	0.047468782	0.051353785	0.392412553
527	0.166377412	0.406852255	0.019716177	0.417363508	0.21613196	0.4089318
5281	0.553701922	0.515474311	-0.236941616	0.169310058	0.659446303	0.411966815
5283	0.424551209	0.34931021	-0.607407768	0.051897881	0.114506686	0.1852735
5284	-0.111394411	-0.390712505	0.130631945	0.08345658	0.001423559	-0.073408141
5286	0.432213285	-0.052653871	-0.579715066	-0.246850782	0.219428184	0.206979028
5287	-0.081119781	0.010820857	0.066766295	1.481319708	-0.114326628	-0.122923623
5288	-0.567166852	-0.679102154	-0.640959274	-0.264043748	-0.657008845	-0.211597304
5289	0.307349852	0.098470151	-0.228094669	-0.045445794	0.044539939	0.04775866
528	0.609632308	0.823317694	0.214624382	0.056502104	0.458148302	0.156729244
5290	0.052743893	-0.134920264	-0.035189516	-0.057213748	-0.006469765	-0.020514109
5291	-0.109374725	0.042058942	0.01195783	0.068437018	-0.006496675	-0.028167479
5292	-0.556890806	0.341238217	0.782809027	-0.17903864	-0.065209368	0.212680326
5293	-0.363638109	-0.538944394	0.802645615	-1.369137887	-0.001892363	-0.043615655
5294	-0.05620333	-0.011863199	0.023559173	0.059520648	-0.013079158	-0.00902647
5295	-0.185420572	-1.252393228	-0.288678681	-0.37599309	-0.69939608	-0.312956926
5296	-0.067256305	0.028726224	-0.102520775	-0.077986398	-0.074944982	0.082861255
5297	0.207390545	0.433825408	-0.288231344	0.408070549	0.13028933	0.311493634
5298	0.248532439	-0.015971805	-0.024533457	-0.562153499	-0.057997453	-0.058126884
529	0.164861816	0.279376497	0.205617379	0.013627814	-0.0125096	0.044002323
52	0.692880716	0.420191677	0.106413087	0.632183885	0.287516093	0.202579212
5300	0.029879138	0.307191152	0.074070618	0.225671346	-0.033387336	-0.070715612
5301	-0.028349184	-0.033924123	0.06939589	-0.030190838	-0.040994739	-0.008569403
5303	-0.216054699	-0.188766695	-0.118939536	0.163858265	0.056646164	0.087431366
5304	0.182244983	1.104887923	-3.932826546	-1.563876799	-3.948412496	-3.253750154
5305	0.151564462	-0.017394444	0.003795732	-0.254831681	0.428855124	0.246991346
5306	-0.244389247	0.143588073	-0.235845243	-0.149334615	0.119705283	-0.17172473
5307	0.509836075	0.147509137	-0.269383749	1.293659257	0.033695855	-0.023514274
5308	0.005012189	-0.014454515	-0.025415127	0.008339325	0.012852683	-0.023461552
5309	-0.104056869	-0.100581857	-0.04382234	-0.031766803	-0.074117449	0.117144812
5310	-0.533003613	-0.056455954	-0.067754611	-0.502770863	-0.104221067	0.063329128
5311	-0.336609578	-1.129500021	-0.923798825	-1.089356847	-1.271334182	-0.856168872
5313	-0.0594693	-0.015003313	0.011595047	0.042200876	-0.003321229	0.020466731
5315	0.100755669	0.270216485	0.042167528	0.063831361	0.050100622	0.11040754
5316	-0.065066543	0.044467454	-0.019520184	-0.188915775	0.00453973	-0.015572537
5317	-1.217435003	-1.220140854	-1.015381692	-0.85849197	-0.825942675	-0.546055408
5318	-0.295617806	0.71846146	-0.489788354	-0.203256631	0.165966589	0.291629634
5319	-0.065247469	0.012102954	-0.01091917	0.041264927	0.015639079	-0.014546162
5320	0.00749858	-0.031243531	0.016115025	0.022538204	0.034532811	0.01966043
5321	-0.644804617	-0.624625303	-0.543050056	-0.586813542	-0.360649312	-0.164296171
5322	-0.177751547	-0.108338823	0.065442662	-0.017319248	0.089782345	-0.008840037
5324	-0.170682704	-0.140650728	-0.568863588	-0.153802821	-0.224523264	0.154232292
5325	-0.497064732	-0.814498717	-0.77910013	-0.168801703	-0.738812016	-0.538222872
5326	-0.134041716	0.1939008	0.06637198	0.272593399	0.060243502	0.063504408
5327	2.522298965	1.388799524	-0.519831772	-1.833954281	0.182134636	-0.270277522
5328	0.014200299	-0.855697116	0.563103018	0.945415862	0.034606816	-0.731926138
5329	-0.027495458	0.103927403	0.209057695	0.064652202	0.042492898	-0.007844685
5330	-0.467668291	-0.086087469	0.126632892	0.015304102	-0.079760483	0.044196678
5331	-0.187440611	0.023501915	0.113863803	-0.191627481	-0.152415189	0.062098269
5332	0.144200666	-0.404054358	-1.237441512	-0.004130102	-1.010469364	0.099745173
53335	-0.754699442	-1.657020081	-0.865468836	-0.5752395	-0.982308464	-0.401887046
53339	0.812631418	0.504066856	0.156365358	-0.063836491	0.557788011	0.423522865
5333	-0.417994415	-0.051197164	0.039506005	-0.357908525	-0.258024278	-0.093809738
53340	0.437882776	0.428143905	-0.135935599	0.082524824	0.319373256	0.062033278
53343	0.806573288	1.590310805	-0.076527945	-0.110379089	-0.01231634	0.136098768
53346	0.011535459	0.030489358	0.04483321	-0.031489694	0.063647036	0.02358673
53347	-0.091045869	-0.066593533	-0.017203818	0.0047123	-0.052033475	-0.048842063
5334	2.84997783	-0.143853679	-0.55978879	-0.034213216	-0.667251173	0.148898612
53353	0.749390218	1.299736997	0.00222883	0.256722034	-0.507244467	0.400683251
53358	-0.041652885	0.004521934	0.023515674	-0.051088382	0.030856851	0.028113645
5335	-0.266608094	-0.583251143	-0.27402577	0.486435843	0.051338115	-0.125347889
5336	-0.470869832	-0.352728671	-0.043022881	-0.972227659	-0.415521368	-0.309678419
53371	0.307029187	-0.159268265	-0.520124663	-0.487851218	-0.058521637	0.030071363
5337	-0.289932085	-0.295273676	-0.380696688	0.051188133	-0.236214696	-0.197977716
5338	-0.241763518	0.069038215	-0.032421294	-0.271751221	-0.095358886	0.016641703
5339	-0.363202603	0.054447967	-0.026139532	0.342751113	-0.202616584	0.046470478
533	0.513114552	0.846388038	0.325903424	0.361585883	0.159746106	0.439760433
53405	0.344348317	2.182480915	-0.461217961	-0.209545755	-0.590617275	-0.064609307
53407	-0.428670794	0.259467329	-0.076463589	0.131856132	0.174517362	0.029176151
5340	0.000944221	-0.0157617	0.005140607	-0.046074032	-0.007401237	0.007667382
5341	-0.084966428	-0.285947142	0.22698996	-0.109118505	0.034146888	0.211356503
5345	-0.460026287	0.013146506	0.010428099	-0.520816029	-0.163791249	-0.090260452
5346	0.117902069	-0.119229437	-0.1809858	-0.021238554	0.142725176	0.134883225
5347	-0.10967019	-0.093727486	0.220598051	-0.047749686	-0.035943474	0.053487365
5348	-0.238314268	-0.063190308	0.077267802	-0.105924794	-0.036193891	-0.050801193
5349	0.832208231	0.956159696	0.696102776	0.244519825	-0.187209316	0.461797658
534	-0.015627614	-0.064185509	0.043669486	0.07987414	0.027819032	-0.020763241
5350	0.077535329	0.124452731	-0.144776707	-0.034184475	-0.139927435	-0.186687668
5351	-0.251797415	-0.08212072	-0.152129613	0.751898921	-0.044324315	-0.234142082
5352	-0.151823389	1.519281549	0.580584677	0.966715716	-0.488475301	-0.03602513
5354	-0.234604979	-0.548628885	-0.401720725	0.009637725	-0.765087554	-0.50506484
5355	-0.482571443	0.472781696	0.890792075	-0.208339218	-0.533207632	-0.042619619
5357	0.029576046	0.313964746	0.014180717	-0.11785556	0.140867166	-0.073259738
5358	0.386923594	-1.070816724	0.078313592	-1.117670295	-1.10210735	-0.545092843
5359	0.892417098	0.453517137	0.722551798	0.756817688	0.223771412	0.464291797
535	-0.161632887	-0.061099004	-0.022250796	-0.1629597	-0.183843304	0.051274993
5360	-0.199465839	-0.114850935	0.299476463	-0.107517345	-0.140595002	-0.130456147
53615	-0.537032951	0.080593416	-0.00186335	-0.134046998	-0.105062622	0.04302132
53616	-0.188737845	-0.149330556	-0.03295184	0.143676842	-0.144835786	-0.071256091
5361	-0.599490652	-0.291227402	-0.022479757	0.435053784	-0.219619524	-0.242824351
5362	0.061253647	0.005111059	-0.023430839	0.121121212	-0.029190526	0.031789523
53630	-0.095515027	-0.048074653	0.020532096	0.091034774	0.063629968	0.040457726
53635	-0.332806233	0.363702291	-0.006345943	0.001602939	-0.040350318	0.074681715
53637	-0.000250857	0.001662093	0.000247317	-5.70E-05	0.000250858	-0.000672485
5364	-0.175006799	0.081380113	0.120997022	-0.403548488	-0.061944975	0.009140425
5365	-0.399216031	-0.133762788	0.096333641	-0.175255385	-0.21761459	0.247657307
5366	1.959545069	0.370193627	0.207850662	0.405237211	1.729011566	0.147512249
5367	-0.076862765	-0.026022433	0.022841341	0.067954027	0.000918645	-0.058196129
5368	-0.257068564	-0.101076772	-0.074068645	0.022755424	-0.067409227	0.039392514
5371	-0.075368238	0.016725389	-4.27E-05	-0.057870247	-0.02451205	-0.055744964
5372	-0.51036547	0.495898332	-0.322422234	-0.204593827	-0.119000478	-0.012657309
5375	-0.009159798	-0.007442073	-0.000674837	0.012236517	0.004757741	-0.001331771
5376	0.940641275	-1.726707481	-0.606051	-1.266648759	0.253556713	0.00355335
5378	0.213625	-0.058079236	-0.405732324	-0.546066648	-0.096618546	0.017579044
5379	0.826279811	0.328016526	0.657768047	0.734896939	0.438402018	-0.138582834
537	1.148333054	-0.016259392	0.142508541	-0.031677389	0.28057642	0.32156367
53820	0.019598106	0.436964706	-0.090528925	0.235901593	-0.094299189	0.200186782
53822	-0.037177724	0.052107781	0.052500563	0.119540301	-0.011707445	-0.101409002
53826	-1.281860365	-2.142391845	-0.468865578	-1.568737221	-1.672106011	-1.267727845
53827	0.029709543	0.416697752	0.693583614	-0.337498192	-0.05142014	0.41443668
53829	-0.083647765	-0.772575274	0.577679047	-0.219579008	-0.254144612	0.008147653
53832	0.185458506	-1.25986934	-0.557279902	-0.134847756	-0.380976301	0.110291335
53836	-0.239293778	0.063622115	1.019793853	0.084203234	0.136115392	0.428592379
53838	0.133954971	0.390799687	0.064809566	0.837994712	-0.093220354	0.244787751
53841	-0.274190362	-0.110671775	-0.161696741	-0.355385474	-0.390849634	0.013345072
538	-0.014893597	0.028649995	-0.882115674	0.025598459	-0.051357241	0.080121433
53904	-0.107128389	0.0167121	0.0158019	0.051243873	0.043457759	-0.100757345
53905	-0.716828944	-0.602097818	-0.15356297	0.583950007	-0.197586007	-0.402866495
53916	0.092209866	0.150789197	0.068039471	0.228983817	0.045685371	0.053219251
53918	0.462518845	-0.45276306	-0.132733047	0.017712056	-0.09876472	-0.088461112
53919	-0.02651749	-0.056706772	0.018012843	0.069395459	0.013698436	0.019704595
5393	0.338368229	0.124076535	0.163583446	-0.157480935	-0.095977175	0.181462354
53942	-0.000193979	-3.06E-05	4.53E-05	1.95E-05	-0.000142246	4.56E-06
53944	-0.25620888	0.0366321	0.070740574	0.000378728	-0.089207118	0.155554432
53947	0.069798856	0.035496296	0.029849713	-0.107390271	-0.083075661	0.093335455
5394	-0.832747208	-0.470667985	-0.554607853	-0.112904402	-0.26328274	-0.066551066
5396	-0.022555213	-0.013980814	-0.006827162	-0.028084066	0.003057851	-0.004615426
539	0.20831385	0.119781786	-0.44650064	-0.747212594	-0.009390533	-0.077776156
53	0.625356117	0.193403958	0.282711426	-0.293361774	0.14348602	0.312965917
54014	0.497481294	0.007990844	-0.264818039	0.004735121	0.218380816	0.293193871
54020	0.352483511	0.282130024	0.307549484	1.303453703	0.340980958	0.089742699
54039	-0.151094997	-0.010731894	0.174720172	-0.128407644	-0.03734302	0.060926279
54069	0.320307565	-0.060618712	-0.262571111	0.304298442	0.192896511	0.046739701
5406	-0.004702708	-0.009148976	0.001892052	0.002065831	0.003976662	0.003650287
5407	-0.1478839	-0.053065014	0.167624188	-0.185633438	0.021935848	0.10300413
5408	-0.361438201	-0.07953679	0.397894147	1.070273327	-0.287948433	0.237069011
54093	-0.145991191	-0.590861652	-0.417406437	-0.239298502	-0.103326564	-0.126847686
5409	-0.814045858	0.017018586	0.170449878	1.30101842	-0.118436219	-0.203021594
540	0.649764599	-0.074564756	-0.446662257	-0.382956169	0.25415066	0.673458505
54101	-0.725840378	-1.115517729	-0.277807492	-0.329560127	-0.732412323	-0.036271454
54103	0.641135347	-0.167736336	-0.017386326	0.001521399	0.210817696	0.199082968
54107	0.197099022	-0.12755187	-0.148324138	-0.093119642	0.176111448	0.102960508
54112	0.011710069	-0.736255965	-0.213992458	-0.07945631	-0.113765339	0.728716278
5411	1.119771871	-0.227695998	-0.385905896	-0.530949133	-0.006855231	-0.088537695
5412	0.227103712	-0.454917678	-0.49393739	-0.011414435	-0.131066732	-0.264363536
5413	-0.221738358	-0.014438618	-0.003481231	-0.169003504	-0.156561484	-0.063209707
541469	-0.203683229	-0.190789056	0.010600161	-0.067265319	0.067887092	0.103340781
54148	0.31985057	0.132168655	-0.185899072	-0.13970579	0.558270277	-0.087591814
54149	-0.036498819	0.047967825	0.038033028	0.098780268	-0.101931525	-0.070628331
5414	-0.17561877	-0.003551618	-0.011705948	-0.03771009	-0.064719854	-0.086837239
54187	0.197395623	0.679203081	0.566452039	0.645543586	0.01710676	0.26151976
54205	0.947888802	0.723235258	-0.009740675	0.706574423	0.359825863	0.335938072
54207	-0.034211526	-0.005664757	0.040366473	-0.061215646	-0.008700173	0.059352095
54209	-0.257519406	-0.02641509	0.622784267	-0.43227061	0.132711681	-0.069136245
5420	-0.002985711	0.743822205	0.75299986	-0.769936188	-0.210595476	1.103788539
54210	-0.080984504	0.043606124	0.274131319	0.008055664	0.024974039	0.010504338
5422	0.11986412	-0.418906746	-0.095827635	1.933643557	-0.05660547	0.018173721
5423	0.666040649	1.328551886	-0.173410986	-0.179368975	0.000177995	0.338490654
5424	-0.163957494	0.03519557	0.140306334	-0.057334179	-0.132663173	0.121774765
5425	-0.107490281	0.472310544	0.037031043	0.255388162	0.066759861	-0.073723599
5426	-0.013276949	-0.014062025	0.035298514	0.511704281	0.024834429	-0.017242157
5427	0.2918901	-0.093530224	0.3140157	0.342303299	0.374400581	0.796773953
5428	-0.075970891	0.029886438	0.00980349	-0.03321629	0.057775482	0.013614033
5429	0.001144111	-0.000766273	-0.002000632	-0.00121095	0.001186512	0.00275767
5430	-0.005898091	0.401964928	-0.044922485	-0.390216388	-0.09270731	-0.339597099
5431	0.700504073	-0.302398273	0.162230737	-0.244208634	0.253034753	-0.221868063
54328	-0.036824803	0.008205004	0.004310338	-0.011863925	0.009473511	0.001026055
54329	-0.038986067	0.007694982	-0.002256519	0.038612767	0.022341759	0.015331019
5432	-0.695479954	-0.302118255	-0.108991719	0.217161713	-0.330279624	-0.131761842
54332	-0.004614997	-0.003373557	-0.004706066	0.008888436	0.000365358	-0.013654284
5433	0.061543084	0.230984663	0.033661368	0.103939733	0.022515911	0.031294059
54344	0.125518425	0.251677359	-0.307973008	0.805980177	-0.052160767	0.165436621
54345	8.67E-05	4.44E-05	0.000164071	0.000219642	-5.33E-05	-3.04E-05
5434	-0.18241522	0.190624568	-0.033985579	-0.130005969	-0.054834291	0.212329259
5435	-0.074855166	0.666243851	-0.128183787	-0.488161461	-0.049937131	0.102294028
54360	-0.11744432	-0.057264816	0.015147475	0.010416195	0.045229629	-0.021317126
54361	-0.251226997	-0.374262859	0.215178958	-0.056943517	0.130445645	0.071199812
54363	-0.061052546	-0.010815106	-0.031526534	0.008555644	0.031096188	-0.038889519
5436	0.388072421	0.047650608	-0.224128899	-0.358975409	0.245710155	0.042401285
5437	0.225763227	0.381941772	0.170149249	0.458061163	-0.112995872	0.070378227
54386	-0.620453762	-0.905240764	-0.389478167	-0.410106427	-0.755244833	-0.079269047
5438	-0.091914548	0.547768546	-0.381920528	0.6216036	0.019453459	0.119048495
5439	-0.088409342	0.315822904	-0.053991804	0.240631563	-0.016127066	0.107243394
54407	1.255423433	0.390173813	-0.422180429	-0.428706665	0.010109459	0.107990408
5440	0.708297733	0.834257647	-0.085371957	0.113434417	0.394146923	0.170794391
54413	-0.354798024	-0.254213321	0.263598122	0.059474261	0.01173894	0.056543927
5441	0.234390551	0.893943549	-0.116662516	0.293882719	0.040289156	0.319261176
54431	0.430953267	0.38255077	0.20145736	0.01101041	0.232716001	0.269749146
54432	0.805789559	0.111000386	0.015134207	-0.115091014	0.330617612	0.147238826
54433	0.532504336	0.088489882	-0.319197438	-0.469383172	-0.16492485	0.011959893
54435	-0.062168711	-0.0695628	-0.208335007	-0.016571355	0.043282866	-0.056721479
54436	-0.000280064	0.000369574	0.000777557	-0.000570555	0.000285985	8.87E-05
54438	0.236698648	0.04357632	-0.1353156	-0.662763812	-0.119197949	-0.199848911
5443	-0.12821725	0.036597515	0.089585599	0.016080264	-0.153334634	-0.103107751
54440	-0.338507657	-0.09288071	0.269496443	-0.182384828	-0.040365003	-0.055667732
54442	0.411611926	0.073630802	0.032376534	0.155953918	0.188108797	0.02668696
5444	-0.010849721	-0.009202907	-0.004549221	0.021131889	0.159712621	0.009608214
54453	0.769199029	-0.693206671	0.200070605	-0.653203808	-0.185271087	-0.026713994
54454	0.268777175	-0.197265342	-0.08142337	0.211304979	0.120350351	0.253593904
54455	-0.150935246	0.06568102	-0.057454778	0.054659652	-0.03163435	-0.025370534
54457	-0.025375873	0.026604989	0.007472518	-0.015154282	-0.006853843	-0.013410982
5445	1.244084223	0.289299402	-0.248991059	0.148617801	0.197052019	0.204766626
54462	0.044619911	-0.560564323	-0.122905619	0.119533757	0.173688167	-0.027433518
54463	1.6406374	-0.102720066	-0.665388953	-0.210669557	-0.022186199	0.101748327
54465	0.174531404	0.096533604	-0.412594334	-0.062275968	0.128545809	-0.25581945
54468	-0.050254457	-0.091057341	-0.213473184	0.329731676	0.21197946	0.015791473
5446	0.454193836	1.86072697	-0.169591697	0.070992782	-1.314889722	-0.911786001
54471	0.118940921	0.086685824	-0.495884464	-0.403277304	0.052555254	0.067209355
54472	0.008858647	0.044172797	0.052231709	-0.006424322	0.024208824	0.031179386
54474	-0.073218524	-0.050385795	0.027130826	-0.029493831	0.046237676	0.027815567
54475	-0.348219694	0.021289077	-0.022574793	-0.252692638	-0.060851943	0.037533753
54476	-0.39383624	0.108559327	-0.147314474	-0.173487974	-0.062766852	-0.036847821
54477	-0.258847667	0.050492395	-0.712189969	-0.602451018	-0.294454218	-0.125368839
54478	-0.002974048	0.2343346	0.469451713	0.236638469	0.156241626	0.241201352
5447	0.122000519	0.495671558	0.20790011	0.400550084	-0.016056964	-0.004726276
54480	-0.191185894	0.369545576	0.094118252	0.273760952	0.005799836	0.110428751
