GeneID	Sample1
4323	-0.203511803
4324	-0.200864293
4325	-0.000160259
4326	-0.044223017
4327	-0.294372306
4329	0.746866833
432	-0.023281828
4330	0.015262132
4331	0.152152485
4332	0.181805644
4335	-0.479921988
4336	-0.035790117
4337	-0.288643788
4338	-0.162059589
433	-0.170045721
4340	-0.574206072
4342	-0.102698685
4345	-0.130741215
434	-0.006346524
4350	-0.128984485
4351	-0.004784005
4352	-0.157153627
4353	-0.042002805
4354	-0.103938922
4355	-0.203211796
4356	-0.155513614
4357	-0.212934707
4358	0.347113404
4359	-0.051156909
435	-0.331635318
4361	0.307140706
4363	0.066293391
43847	-0.090897967
43849	0.608408415
439	-0.117311296
43	-0.244406333
440026	0.332898119
440348	-0.437903957
440387	-0.03090151
440560	-0.110123318
440738	-0.071641271
440915	5.80E-05
440	0.209115594
441024	-0.302261649
441151	-0.075142903
441263	-0.246705306
441453	0.144451771
441601	-0.597488452
442175	-0.138723322
442186	-0.081112102
442194	-0.01826228
442236	-0.076989742
442240	-0.170600727
4430	0.311073013
4435	0.481285156
4436	0.331954869
4437	0.149661351
4438	-0.005096216
4439	-0.022808987
443	0.415882703
4440	-0.251959802
444	1.755757178
445	-1.067193164
4477	2.273525028
4478	-0.134916627
4481	-0.151544201
4482	-0.371316333
4485	-0.674406929
4486	0.276077834
4487	0.278525355
4488	0.065132496
4494	-1.187350975
4495	-0.473962103
4499	-1.866799214
4501	-2.491799124
4502	-0.670537692
4504	0.086245444
4507	-0.006007801
4515	0.190420613
4520	0.34393074
4521	0.021545343
4522	-0.028937103
4524	-0.024640141
4528	0.15348987
4534	0.127789556
4542	-0.145666258
4543	0.002003994
4544	-0.055145459
4547	-0.10082065
4548	0.152873425
4552	-0.457585039
4582	1.285771839
4583	0.090172766
4584	-0.108677948
4585	-0.13365669
4586	-0.11142246
4588	-0.102290899
4589	-0.136582845
4591	0.642518438
4593	-0.06500763
4594	0.413144632
4595	-0.653453485
4597	-0.096412186
4598	-0.232631246
4599	2.267861238
4600	0.508638148
4601	-0.794272456
4602	1.316302686
4603	0.048264326
4604	-2.810651623
4605	-0.077703671
4606	-0.054539155
4607	-0.135006263
4608	-0.069722489
4609	-0.346823942
460	-0.071583846
4610	0.024212915
4613	-0.126077214
4615	0.156038985
4616	0.35835905
4617	-0.023026737
4618	-0.001782728
4619	-0.069198721
4620	-0.034162399
4621	-0.251175888
4622	-0.009170685
4624	-0.000156789
4625	-0.000216656
4626	0.025186119
4627	-0.109784023
4628	0.443339117
4629	-1.558279906
462	0.003030879
4632	-0.139175731
4633	-0.165144338
4634	-0.046799683
4635	0.303188079
4636	0.017241734
4637	0.330136237
4638	-1.249798512
463	-0.025723308
4640	-0.020824155
4641	-0.080349357
4642	0.067455155
4643	-0.111633069
4644	-0.600468721
4646	0.147103517
4647	-0.117750836
4649	-0.138658861
4650	-0.868412146
4651	0.336582476
4653	-0.088399276
4654	-0.092046849
4656	-0.095738723
4659	0.250567475
4660	-0.379972552
4661	0.132532438
4664	-0.508699037
4665	-0.88322905
4666	0.1812411
4668	0.016709167
4669	0.13245272
466	0.515134069
4670	0.540115204
4673	0.344871553
4674	-0.245595911
4675	-0.001300978
4676	0.039160081
4677	0.174264883
4678	-0.182524243
467	-1.764540689
4680	0.537067708
4681	-1.684905065
4682	0.22174832
4683	1.377617397
4684	-1.429503179
4686	-0.005622334
4688	0.063224037
4689	-0.293072431
4690	0.266683514
4691	-0.034461211
4692	-0.42709246
4693	-0.178310792
4694	0.83103437
4695	0.351048128
4696	0.229237283
4697	0.347234891
4698	1.416156962
4700	0.327152634
4701	0.435299054
4702	0.480891676
4703	0.087290342
4704	0.039339837
4705	0.444084792
4706	0.830445744
4707	0.171989428
4708	0.719606842
4709	0.874606827
4710	1.19889872
4711	1.163760753
4712	0.757869449
4713	0.01276971
4714	0.007189059
4717	0.685152634
4718	0.795782757
4719	0.259689588
471	0.906913416
4720	1.156731779
4722	0.573701964
4723	-0.682921186
4724	0.304164229
4725	0.243303726
4726	0.309817043
4728	0.42658683
472	0.030725101
4733	0.380877871
4734	-0.012654187
4735	0.971975944
4738	0.412851935
4739	-0.037937797
473	0.488844246
4741	-0.108622889
474344	0.292838838
4744	-0.104087354
4745	-0.221453789
4747	-0.063385497
474	-0.120681942
4750	-0.009926741
4751	0.041326633
4752	-0.250235032
4753	2.023876192
4756	0.498112681
4758	0.474954356
4759	-0.058621165
475	0.049928951
4760	-0.21198746
4761	-0.010334198
4762	-0.009767218
4763	0.883458202
476	-0.468612095
4771	-0.053211749
4772	-0.312737984
4775	-0.187642101
4776	0.110879761
4778	-0.056214901
4779	0.209028392
477	-0.179197991
4780	0.602885092
4781	-1.537759478
4782	-0.124502021
4783	-0.326325692
4784	-0.627435133
478	-0.055689447
4790	-0.048059778
4791	-0.080335131
4792	-0.689266979
4793	-0.273873446
4794	-0.326347192
4795	0.072990958
4796	-0.000657934
4798	-0.040671931
4799	0.079078663
479	-0.38172833
47	0.520332533
4800	-0.075146362
4801	0.146361129
4802	0.055233553
4803	0.039266203
4804	-0.518543983
4807	-0.237972658
4808	-0.140463971
4809	0.096379722
4811	0.690319855
4814	0.230505895
4815	0.083300707
4817	0.427727685
4818	-0.002085721
481	-1.723094412
4820	0.027051945
4821	-0.039559602
4824	1.558026913
4825	-0.052250152
4826	-0.062443317
4828	-0.31744709
4829	-0.096133702
482	-0.123714076
4830	0.379486598
4832	0.034047047
4833	0.019833361
4835	-0.24667529
4836	-0.49031512
4837	-1.151560939
4839	-0.829566297
483	0.357826777
4841	0.405812668
4842	-0.160685874
4843	-0.047093101
4846	0.002523523
4848	0.406869954
4849	0.002338769
4850	0.143421079
4851	-0.54788588
4852	-0.241178855
4853	1.558974206
4854	-0.105329328
4855	-0.479376873
4856	0.398576049
4857	1.749865659
4858	-0.373826238
4860	-0.099398071
4861	-0.183077594
4862	0.870102469
4863	0.29990709
4864	-0.004234712
4867	-0.023112501
4868	-0.14072058
4869	-0.869481403
486	-0.211360745
4878	-0.533467295
4879	-0.014031173
487	-0.197218517
4880	-0.040386993
4881	-0.165992542
4882	-0.113151568
4883	0.023082854
4884	0.061456547
4885	-0.121386925
4886	4.269892213
4887	-0.806533581
4888	-0.079004165
4889	1.205102491
488	0.23442722
4891	-0.035514644
4892	-0.055074457
4893	0.016715262
4897	0.133724229
4898	0.320892441
4899	-0.255158728
489	-0.167898806
48	0.141374929
4900	-0.056522323
4901	-0.191576036
4902	-1.107916536
4905	0.687370376
4907	-0.116323188
4908	1.208490143
490	-0.383998639
4913	0.071342404
4914	-0.001332129
4915	-0.693444844
4916	-0.683506618
4917	-0.074892225
4919	-0.095458565
491	-0.105958271
4920	-0.02319749
4921	-0.326347303
4922	-0.001944829
4923	-0.020389028
4924	0.016813955
4925	2.510473242
4926	-0.486649169
4927	0.272762758
4928	-0.15921628
4929	1.555971658
492	0.053199132
4931	-0.062033029
4935	-0.409713429
4938	1.553642673
4939	1.078639497
493	0.113883243
4940	0.383428686
4942	0.396340613
4946	0.385756049
4947	0.34578934
4948	-0.075002408
4952	0.57243006
4953	-0.009266123
4956	-0.387463983
4957	0.002822484
4958	-0.277769038
495	-0.142008023
4967	-0.175488347
4968	-0.095396775
4969	-0.198941918
496	-0.06619491
4973	-0.634965156
4974	-0.097553877
4975	-0.028753649
4976	-0.116162671
4978	-0.009423217
4982	0.043282283
49855	-0.642864341
49856	-0.134186723
4985	-0.034630785
49860	-0.006338551
4986	-0.004066008
4987	-0.070550269
4988	-0.042996264
498	1.194182791
4990	-0.026839965
4991	-0.09322311
4992	-0.228838068
4993	-0.222661701
4994	-0.029128732
4995	-0.000456694
4998	-0.092331076
4999	0.251127683
5000	0.251233834
5001	0.230612221
5002	0.455070667
5003	-0.229064758
5004	-0.000930824
5005	-0.029877405
5007	0.107311019
5008	-0.031442195
5009	-0.782324702
5010	-0.080341773
5016	-0.278802263
5017	-0.101079442
5018	0.107978536
5019	-0.511134166
501	0.468953039
5020	-0.000889526
5021	-3.136008694
5023	-0.169232295
5024	-0.000497134
5025	0.854952983
5026	-0.909639433
5027	-0.060404695
5028	-0.120384943
5029	-0.072291064
5030	0.002108548
5031	-0.015172504
5032	-0.00068693
5033	0.574689985
5034	0.545765712
5036	-0.004841052
5037	-0.251717847
5042	-0.512482668
5045	-0.072836476
5046	1.144428137
5047	0.000139941
50485	-0.244250431
50486	0.447690987
50487	-0.01606976
50488	-0.682162141
50489	-0.163066958
5048	0.579853055
5049	-0.155490979
50506	-0.174728899
50507	0.838562123
50508	-0.134983215
50509	0.31129762
5050	0.527163674
50512	-0.014892205
50514	-0.203003718
50515	-0.01061399
5051	-0.291734187
5052	0.997636924
5053	-0.159345737
5054	0.39729292
5055	0.033466149
5058	0.073453449
50613	-0.311546836
50615	-0.09304204
50616	-0.038560364
50617	0.407405129
50618	0.118610761
50619	-0.028161692
50624	-0.045308412
50628	-0.590895669
5062	0.414586191
50632	-0.000544578
5063	-0.801939349
50649	-1.070197968
5064	-0.091965054
50650	1.328342013
5066	2.140231938
50674	-0.030737337
5068	-0.008448798
5069	-0.110747874
506	0.591454775
50700	-0.082266264
50717	-0.058812416
5071	-0.125381777
5073	0.598503296
5074	0.114150888
5075	-0.41297141
5076	2.007634477
5077	-0.08267853
5078	-0.038874807
5079	-0.179121936
50805	-0.828629943
50807	-0.847777918
50809	-0.044692981
5080	-0.033018403
50810	0.664303572
50813	0.240475631
50814	0.191638523
5081	-0.007583531
5082	0.108209713
50831	-0.038267392
50832	-0.178683797
50833	-1.041420339
50834	-0.15805266
50835	-0.525843558
50836	-0.264105489
50837	-0.22795351
50838	-0.728465242
50839	-0.106229808
5083	-0.030375853
50840	-0.102703417
50848	1.095139828
50852	-0.622029996
50853	-0.308289934
50854	-0.143944192
50855	-0.245759479
50856	-0.036841384
50859	-0.910424662
50861	0.000342988
50862	0.210714385
50863	0.064458438
50865	0.321622581
5087	-0.089579495
5089	-0.039831094
5090	0.152600428
5091	-0.081444472
5092	-0.035121817
50937	-0.202971952
50939	0.011242887
5093	0.541611935
50940	-0.066868629
50943	-0.205954181
50944	-0.097000348
5094	0.032499685
5095	0.056849306
5096	1.133443587
5097	-0.116045246
5098	-0.167430447
50999	1.126017033
5099	-0.010533162
509	0.704768479
50	0.687043478
51001	0.299764194
51002	0.693286375
51003	-0.079960928
51004	0.206076914
51005	-0.088733157
51006	-0.402407312
51008	0.209749248
51009	0.725025823
5100	-0.161909141
51011	-0.39204165
51012	0.840587327
51014	1.017844889
51015	0.152029475
51016	0.254391795
51018	0.131612731
51019	0.330488021
5101	-1.233901325
51020	0.567135371
51021	0.179093624
51022	0.612458712
51023	-0.064546676
51024	0.500362157
51025	-0.131907046
51026	0.509780974
51027	0.825577041
51029	0.645814658
51031	0.154891932
51032	-0.260807671
51035	-0.535652541
51042	-0.603053494
51043	-0.189604891
51046	-0.00583955
5104	2.986495241
51050	-0.212206729
51052	-0.213337472
51053	0.54703284
51054	-0.257957451
51056	1.234127269
5105	0.0955891
51063	0.061452691
51065	0.247933716
51066	0.132007609
51067	0.26586036
51068	-0.002584012
51069	-0.201780498
5106	0.670102322
51070	-0.413541591
51071	-0.307646945
51073	-0.37687544
51075	0.878997176
51076	0.049808776
51077	-0.043702127
51078	-0.014151991
51079	0.389733167
51081	0.355132276
51082	0.433845095
51083	0.009292698
51084	0.052357618
51085	-0.132106995
51086	-0.143102921
51087	-0.259419298
5108	1.718819433
51090	0.294474756
51092	-0.658903307
51093	-1.146066166
51094	0.804461655
51096	0.777346143
51097	0.618169517
51098	-0.128882623
51099	0.104705529
51100	-0.161642091
51101	-1.237333892
51102	-0.028662867
51103	1.040312538
51104	0.031172393
51105	0.204830547
51106	0.074842741
51107	0.459089826
51108	0.565786196
51109	0.261275279
5110	1.094404072
51110	0.22095814
51111	0.799519215
51112	-0.052719026
51115	0.352826068
51116	-0.151352567
51117	-0.261511732
51118	0.478066279
5111	0.847479311
51125	0.682029445
51127	-0.262153445
51128	1.212201352
51129	-0.452623804
51131	0.821433385
51133	1.030861822
51134	-0.0253626
51135	-0.011879124
51136	-0.225598672
51138	1.111171415
51141	-0.034641827
51142	0.33254491
51143	1.004985232
51144	-0.022920683
51145	-0.138400058
51146	-0.221460129
51147	-0.140704787
51149	-0.402880822
51150	0.57668884
51151	-0.122124948
51154	-0.631309823
51155	0.571334209
51156	-0.001660875
51157	-0.210034664
51160	-0.184060364
51161	0.071411583
51162	0.136093635
51163	0.256411033
51164	0.034368342
51167	0.220272469
51168	-0.041667941
5116	-0.002547559
51170	0.392087427
51171	-0.153549774
51172	-0.028377153
51174	0.005034418
51176	1.719144554
51177	-0.305358027
51179	0.119283761
51181	0.279839929
51182	0.275968483
51184	0.385490364
51185	-0.046109106
51186	0.422941272
51187	0.775757289
51188	1.322793684
5118	-0.302728963
51191	1.120787772
51192	0.343200061
51193	-0.039618658
51195	0.00263482
51196	0.408207602
51198	-0.093712375
5119	-0.583862118
51200	-0.03648648
51202	-0.128507678
51203	1.050387435
51204	-0.120082825
51205	0.841086517
51206	-0.306004868
51207	-0.104806201
51208	-0.034247653
51213	-0.024780796
51214	-0.050583917
51218	0.564283849
5121	0.535381875
51222	-0.098494559
51224	-0.178417263
51226	-0.080647375
51227	0.756335909
51228	-0.053403298
5122	0.652412292
51230	0.210316241
51231	-0.420140216
51232	0.228169866
51233	-0.03492781
51237	-1.727171688
51257	0.080268004
5125	0.221502189
51265	-0.255591521
51266	-0.204972261
51267	-0.446545179
51268	-0.340239666
5126	-0.270817331
51270	-0.030912192
51271	-0.11123808
51272	0.043914814
51274	-0.158467224
51276	0.005528812
51278	-0.314333628
51279	0.414100067
5127	-0.770552716
51280	0.759124834
51281	-0.050032445
51282	-0.102338526
51283	0.28371006
51284	0.166596286
51285	-0.200313806
51286	-0.512634022
51287	0.163549582
51289	-0.022777321
5128	1.138838331
51290	0.485736818
51291	-0.115458665
51292	0.399479705
51293	-0.109677026
51294	0.643963315
51295	-0.196853167
51296	-0.033834733
51297	-0.140745112
51298	-0.174669173
51299	-0.248149971
5129	-0.0331411
51301	-0.06054875
51302	-0.150287779
51303	-1.079786655
51304	0.017073173
51306	0.249572758
51307	-0.044095844
51308	-0.080332864
51309	1.049675199
5130	-0.000158857
51310	-0.201608714
51311	-0.050107283
51312	-0.872930287
51313	0.069442752
51314	-0.006753355
51315	0.586034376
51316	0.535579447
51317	-0.008065868
51319	-0.523356238
51320	0.265177641
51321	0.812064613
51322	0.902664694
51324	1.000443289
51327	-0.092990289
51329	-0.559059674
5132	-0.105653411
51330	-1.680094476
51332	-0.217049678
51333	-0.012128288
51334	0.960757521
51335	0.908584737
51337	-0.030119163
51338	-0.221686887
51339	-0.073562815
5133	-0.083412898
51340	0.795232267
51341	-0.007801581
51343	-0.40432563
51347	0.130958627
51348	0.054189503
5134	-0.156057002
51350	-0.004445382
51351	-0.183544258
51352	-0.182031102
51360	-0.070930692
51361	-0.343944533
51362	-0.135049188
51363	0.799472892
51364	0.113505126
51365	0.165274127
51366	0.783905117
51367	0.384142364
51368	0.241496284
5136	0.054119756
51371	0.862620839
51373	0.480235286
51374	0.185609899
51375	-0.569859393
51377	0.182392249
51378	-0.167385757
51379	0.218207994
5137	-0.104105054
51380	-0.501090654
51382	0.936667221
51384	-0.163540296
51385	-0.249831424
51386	-1.253599526
51388	-0.078778765
51389	-0.408304729
5138	-0.539541303
51393	0.064436498
51397	1.645481313
51398	-0.065362339
51399	0.318774161
5139	-0.006521612
513	-0.394339928
51400	-0.083880508
51406	0.382887894
51409	0.052241261
5140	-1.194649083
51411	-0.265127848
51412	-0.061020525
5141	-0.193992814
51421	-1.237129597
51422	-0.066285254
51427	0.798209421
51428	-0.447068973
5142	0.444168834
51430	0.925491003
51433	-0.56756191
51435	-1.136916047
51438	-0.152953674
51439	1.008388971
5143	-0.447691662
51440	-0.139066506
51442	-0.687869586
51444	0.735426921
51447	-0.256726136
51449	0.149283749
5144	-0.29057415
51450	-0.290184524
51451	-0.161964583
51454	-0.636092076
51455	0.033300702
51458	-0.075929849
5145	-0.046875172
51460	0.176856459
51465	-0.002498195
51466	1.887580023
5146	-0.003585984
51471	-0.087158224
51474	0.416784142
51475	-0.004710782
51477	-0.485858433
51479	-0.182024631
5147	0.216193784
5148	-0.045208094
51490	-0.162468461
51491	-0.723809804
51493	-0.116118966
51495	0.152120602
51497	0.202699064
51499	0.14002539
5149	-0.420906467
514	0.42086266
51501	0.01681068
51504	0.597243554
51506	0.774568076
51507	-0.052416702
51510	1.057023839
51512	-0.115805214
51513	-0.049618475
51514	0.394041204
51517	-0.295273412
5151	0.4934811
51520	-0.132851115
51526	0.37373258
5152	-1.703550273
51531	0.611039299
51533	-0.016559813
5153	-0.016784468
51540	0.048754529
51542	0.527052212
51547	0.08520423
51548	-0.199783386
5154	-0.117876686
51550	0.448186898
51552	0.64299968
51555	-0.312247042
51557	-0.118062994
51559	-0.30621221
5155	0.024219725
51560	-0.798469137
51561	-0.13286448
51562	0.058020812
51564	-0.153131661
51566	1.181520478
51567	1.737269392
51569	0.175269093
5156	-0.808622581
51571	1.300441844
51573	0.24217787
51574	0.306582095
51575	-0.100667427
5157	-0.500837461
51582	0.008837326
51585	0.507341845
51586	-0.086641852
51588	-0.384719802
5158	-0.001258781
51592	-0.237104002
51593	-0.267923174
51594	-0.385461192
51596	-0.075047249
51599	0.371870788
5159	0.461146057
515	0.404972169
51601	0.374639297
51603	0.37506028
51604	0.652772476
51606	0.372437122
5160	0.496674589
51611	-0.254823156
51614	0.548243357
51616	-0.048300812
51617	-0.271853953
51619	-0.210010706
5161	-0.002544765
51621	-0.336572421
51626	0.278143629
5162	1.125158306
51631	0.043243009
51634	0.144843681
51635	0.539981651
51637	1.071691598
5163	-0.009489438
51642	-0.194124412
51643	0.694580781
51646	0.623055155
51647	-0.547339912
5164	-0.117807975
51650	0.451170615
51651	0.279983091
51652	1.13344663
51654	-0.13552361
51657	-0.188463628
51659	0.053859877
5165	0.270758218
51660	-0.456839055
51663	-0.101196794
51665	-0.602773966
51666	-0.056598863
51668	0.524451803
51669	1.314841904
5166	-0.076365514
51673	-0.046592076
51678	-0.014523313
5167	0.851694502
51686	0.305815177
5168	0.716351324
51690	-0.387471888
51691	0.718584521
51693	-0.114142608
51696	0.515944381
516	-0.069554603
51700	-0.278643496
51701	0.683810567
51702	-0.146792574
51703	-0.519588035
51704	-0.281787343
51705	0.016304186
51706	1.172066792
5170	-0.094350363
51710	0.077380483
51714	1.433800686
51715	-0.750887533
51719	0.34570591
51720	-0.277017114
51725	-0.078812033
51727	0.145316025
51728	0.834269588
51729	0.197569885
5172	0.002191177
51733	0.007241258
51734	-0.292412482
51735	0.076694598
5173	-0.574273046
51741	0.050060116
51742	0.501790168
51744	-0.09409627
51747	0.011067046
51750	-0.164963824
51751	0.869174962
51752	1.51044072
51754	-0.713517172
51755	-0.021354587
51759	0.301159189
5175	-0.04171119
51760	0.581931845
51761	-0.066462598
51762	0.182696696
51763	-0.051067747
51764	-0.055788798
51765	0.549969704
51768	0.11351902
5176	-0.14162019
51773	-0.017216973
51776	1.654914446
51778	-0.043906274
51780	-0.311619797
5178	0.003696813
5179	-0.185319729
517	0.177573617
51805	0.138617167
51806	-0.229991307
51807	-0.020671611
51809	1.397718515
51816	-0.587565981
5184	0.321187643
5187	-1.219557566
5188	-0.054222261
5189	0.074110884
518	0.854098488
5190	-0.042743356
5191	0.668697742
5192	0.038408188
5193	0.30129023
5194	0.504491832
5195	-0.250403819
5196	-0.020869398
5197	-0.006551987
5198	-0.144347099
5199	-0.119777802
51	0.239445934
5201	0.033227638
5202	0.417554717
5203	0.204499825
5204	-0.370210733
5207	0.090071305
5208	-0.156791607
5209	1.474370116
5210	-0.020127106
5211	-0.254325504
5213	-0.012039752
5214	-1.377395084
5216	0.79339746
5217	0.027126653
5218	-0.293847543
521	0.017847941
5224	0.001544123
5225	-0.131428684
5226	0.076255202
5228	-0.219841262
5229	0.034961311
522	0.010220673
5230	1.222311875
5232	-0.060923174
5236	0.156322795
5238	0.227312272
5239	-0.024845953
523	0.571865017
5241	1.096590133
5243	-0.210495852
5244	-0.025384993
5245	-0.414857569
5250	0.757366293
5251	-0.311101407
5252	-0.87626253
5253	0.498606161
5255	0.015517612
5256	-0.135288556
5257	1.08425472
525	0.029830953
5260	-0.032410088
5261	0.099166003
5264	0.386818418
5265	2.2284919
5266	-0.513731545
5267	-0.024928372
5268	0.224422948
5269	0.393058929
526	0.380748578
5270	0.23890587
5271	-0.021082654
5272	-0.23562708
5273	-0.019922662
5274	2.447118726
5275	-0.029328089
5276	-0.193394661
5277	-0.171365708
5279	0.838998815
527	0.166377412
5281	0.553701922
5283	0.424551209
5284	-0.111394411
5286	0.432213285
5287	-0.081119781
5288	-0.567166852
5289	0.307349852
528	0.609632308
5290	0.052743893
5291	-0.109374725
5292	-0.556890806
5293	-0.363638109
5294	-0.05620333
5295	-0.185420572
5296	-0.067256305
5297	0.207390545
5298	0.248532439
529	0.164861816
52	0.692880716
5300	0.029879138
5301	-0.028349184
5303	-0.216054699
5304	0.182244983
5305	0.151564462
5306	-0.244389247
5307	0.509836075
5308	0.005012189
5309	-0.104056869
5310	-0.533003613
5311	-0.336609578
5313	-0.0594693
5315	0.100755669
5316	-0.065066543
5317	-1.217435003
5318	-0.295617806
5319	-0.065247469
5320	0.00749858
5321	-0.644804617
5322	-0.177751547
5324	-0.170682704
5325	-0.497064732
5326	-0.134041716
5327	2.522298965
5328	0.014200299
5329	-0.027495458
5330	-0.467668291
5331	-0.187440611
5332	0.144200666
53335	-0.754699442
53339	0.812631418
5333	-0.417994415
53340	0.437882776
53343	0.806573288
53346	0.011535459
53347	-0.091045869
5334	2.84997783
53353	0.749390218
53358	-0.041652885
5335	-0.266608094
5336	-0.470869832
53371	0.307029187
5337	-0.289932085
5338	-0.241763518
5339	-0.363202603
533	0.513114552
53405	0.344348317
53407	-0.428670794
5340	0.000944221
5341	-0.084966428
5345	-0.460026287
5346	0.117902069
5347	-0.10967019
5348	-0.238314268
5349	0.832208231
534	-0.015627614
5350	0.077535329
5351	-0.251797415
5352	-0.151823389
5354	-0.234604979
5355	-0.482571443
5357	0.029576046
5358	0.386923594
5359	0.892417098
535	-0.161632887
5360	-0.199465839
53615	-0.537032951
53616	-0.188737845
5361	-0.599490652
5362	0.061253647
53630	-0.095515027
53635	-0.332806233
53637	-0.000250857
5364	-0.175006799
5365	-0.399216031
5366	1.959545069
5367	-0.076862765
5368	-0.257068564
5371	-0.075368238
5372	-0.51036547
5375	-0.009159798
5376	0.940641275
5378	0.213625
5379	0.826279811
537	1.148333054
53820	0.019598106
53822	-0.037177724
53826	-1.281860365
53827	0.029709543
53829	-0.083647765
53832	0.185458506
53836	-0.239293778
53838	0.133954971
53841	-0.274190362
538	-0.014893597
53904	-0.107128389
53905	-0.716828944
53916	0.092209866
53918	0.462518845
53919	-0.02651749
5393	0.338368229
53942	-0.000193979
53944	-0.25620888
53947	0.069798856
5394	-0.832747208
5396	-0.022555213
539	0.20831385
53	0.625356117
54014	0.497481294
54020	0.352483511
54039	-0.151094997
54069	0.320307565
5406	-0.004702708
5407	-0.1478839
5408	-0.361438201
54093	-0.145991191
5409	-0.814045858
540	0.649764599
54101	-0.725840378
54103	0.641135347
54107	0.197099022
54112	0.011710069
5411	1.119771871
5412	0.227103712
5413	-0.221738358
541469	-0.203683229
54148	0.31985057
54149	-0.036498819
5414	-0.17561877
54187	0.197395623
54205	0.947888802
54207	-0.034211526
54209	-0.257519406
5420	-0.002985711
54210	-0.080984504
5422	0.11986412
5423	0.666040649
5424	-0.163957494
5425	-0.107490281
5426	-0.013276949
5427	0.2918901
5428	-0.075970891
5429	0.001144111
5430	-0.005898091
5431	0.700504073
54328	-0.036824803
54329	-0.038986067
5432	-0.695479954
54332	-0.004614997
5433	0.061543084
54344	0.125518425
54345	8.67E-05
5434	-0.18241522
5435	-0.074855166
54360	-0.11744432
54361	-0.251226997
54363	-0.061052546
5436	0.388072421
5437	0.225763227
54386	-0.620453762
5438	-0.091914548
5439	-0.088409342
54407	1.255423433
5440	0.708297733
54413	-0.354798024
5441	0.234390551
54431	0.430953267
54432	0.805789559
54433	0.532504336
54435	-0.062168711
54436	-0.000280064
54438	0.236698648
5443	-0.12821725
54440	-0.338507657
54442	0.411611926
5444	-0.010849721
54453	0.769199029
54454	0.268777175
54455	-0.150935246
54457	-0.025375873
5445	1.244084223
54462	0.044619911
54463	1.6406374
54465	0.174531404
54468	-0.050254457
5446	0.454193836
54471	0.118940921
54472	0.008858647
54474	-0.073218524
54475	-0.348219694
54476	-0.39383624
54477	-0.258847667
54478	-0.002974048
5447	0.122000519
54480	-0.191185894
54482	-0.054281624
54487	-0.358584455
54491	1.388650908
54494	0.233384117
54496	-0.265918893
54498	-0.122122922
54499	0.365258959
5449	-0.887741497
54502	0.867402006
54503	0.296565483
54504	-0.012766979
54505	1.064503439
54508	0.000481307
54509	-0.191964037
5450	-1.90245892
54512	-0.31276375
54514	-0.532959042
54517	-0.026726605
54518	0.159390472
5451	0.087084345
54520	0.021177364
54521	0.784106434
54529	0.455786078
5452	-0.12464748
54530	1.113584651
54531	-0.308197287
54535	-0.453615594
54538	-0.226718589
54539	0.38344098
5453	-0.192696417
54540	-0.454001739
54541	-0.867845513
54542	0.130654852
54543	-0.864974591
54544	-0.004650909
54545	-0.072038355
54546	-0.233234427
54549	-0.135018774
5454	0.000289665
54550	-0.354522299
54551	-0.053673153
54552	0.069509005
54554	0.1448459
54555	-0.746351025
54556	0.060284054
54558	0.129532555
5455	-0.011795435
54566	0.135098765
5456	-0.00883454
54576	0.001932316
5457	-0.041223735
54583	-0.208549873
54584	-0.391554027
54585	0.106832534
54587	-1.113390258
5458	-0.049703387
54596	-0.117554073
5459	-0.071463653
545	0.573667036
54606	-0.106817069
54619	-0.004760504
54621	-0.017068535
54622	0.052010736
54623	-0.060488521
54626	0.000100392
54629	0.092650163
5463	-0.330204447
5464	0.144467554
5465	-0.006357193
54661	-0.433939351
54662	-0.109761048
54663	-0.587416785
54664	0.627842944
54665	-0.411687812
54674	1.207835163
54676	-0.162928431
54677	0.080262069
5467	-0.081874791
54680	0.011631024
54681	0.493813797
54682	0.772579352
5468	-0.032114461
5469	0.588905812
546	0.940753436
54700	1.073563274
54704	0.151539042
54707	-0.80518647
54708	0.678868873
5470	-0.157061837
54714	-0.163727591
54715	-0.167162133
54716	-0.313478941
54718	-0.226453637
5471	-0.053074494
54726	-0.239545659
54732	0.337099575
54733	0.091931533
54737	0.087165804
54738	-0.603169409
54739	0.74749616
5473	-0.484613376
54741	0.707995236
54744	-0.003789166
54752	-0.080177798
54758	-0.912964815
5475	0.248393121
54762	-0.351397339
54765	0.185245091
54766	-0.113450734
54768	-0.078969107
54769	-0.274583592
5476	0.070812365
54777	-0.05985921
54778	0.242283707
54780	-0.16606755
54784	-0.059127271
54785	0.064211648
54788	-0.368621016
54795	-0.349396379
54796	-0.163773819
54797	-0.115483004
54798	-0.083134118
54799	5.47E-05
5479	0.322757841
547	-0.043797368
54800	-0.113901962
54801	0.025364761
54802	0.240439628
54805	-0.078107563
54806	0.188990462
54807	-0.169061318
54809	0.01871193
5480	1.550327021
54810	-1.065117187
54811	-0.041957518
54812	0.078425924
54814	-0.130919322
54815	0.028951128
54816	0.201093608
54819	0.824455168
5481	0.354365069
54820	-0.25577932
54821	-0.048690824
54825	-0.035756052
54826	0.370096522
54827	-0.158153507
54828	-0.138966586
54829	2.299172025
54830	0.153801646
54831	-0.125033204
54832	-0.041045544
54834	-0.046798191
54836	-0.657264337
54838	0.700574644
54839	-0.53176135
54840	0.201793912
54842	0.003643911
54843	-0.157854518
54845	0.374101537
54847	1.001218295
